name,teammate_final_position,grid,date,final_position,season,teammate,constructor,round,teammate_grid,laps_completed,time,points
1979 Argentine Grand Prix 🇦🇷,7,21,1979-01-21T00:00:00.000Z,R,1979,Elio de Angelis 🇮🇹,Shadow 🇬🇧,1,16,42,,0.0
1979 Austrian Grand Prix 🇦🇹,R,23,1979-08-12T00:00:00.000Z,R,1979,Elio de Angelis 🇮🇹,Shadow 🇬🇧,11,22,3,,0.0
1979 Belgian Grand Prix 🇧🇪,R,21,1979-05-13T00:00:00.000Z,10,1979,Elio de Angelis 🇮🇹,Shadow 🇬🇧,6,24,68,,0.0
1979 Brazilian Grand Prix 🇧🇷,12,21,1979-02-04T00:00:00.000Z,14,1979,Elio de Angelis 🇮🇹,Shadow 🇬🇧,2,20,39,,0.0
1979 British Grand Prix 🇬🇧,12,21,1979-07-14T00:00:00.000Z,11,1979,Elio de Angelis 🇮🇹,Shadow 🇬🇧,9,12,65,,0.0
1979 Canadian Grand Prix 🇨🇦,R,21,1979-09-30T00:00:00.000Z,9,1979,Elio de Angelis 🇮🇹,Shadow 🇬🇧,14,23,67,,0.0
1979 Dutch Grand Prix 🇳🇱,R,23,1979-08-26T00:00:00.000Z,R,1979,Elio de Angelis 🇮🇹,Shadow 🇬🇧,12,22,12,,0.0
1979 French Grand Prix 🇫🇷,16,21,1979-07-01T00:00:00.000Z,18,1979,Elio de Angelis 🇮🇹,Shadow 🇬🇧,8,24,73,,0.0
1979 German Grand Prix 🇩🇪,11,20,1979-07-29T00:00:00.000Z,10,1979,Elio de Angelis 🇮🇹,Shadow 🇬🇧,10,21,44,,0.0
1979 Italian Grand Prix 🇮🇹,R,0,1979-09-09T00:00:00.000Z,F,1979,Elio de Angelis 🇮🇹,Shadow 🇬🇧,13,24,0,,0.0
1979 Monaco Grand Prix 🇲🇨,F,0,1979-05-27T00:00:00.000Z,F,1979,Elio de Angelis 🇮🇹,Shadow 🇬🇧,7,0,0,,0.0
1979 South African Grand Prix 🇿🇦,R,21,1979-03-03T00:00:00.000Z,R,1979,Elio de Angelis 🇮🇹,Shadow 🇬🇧,3,15,2,,0.0
1979 Spanish Grand Prix 🇪🇸,R,24,1979-04-29T00:00:00.000Z,12,1979,Elio de Angelis 🇮🇹,Shadow 🇬🇧,5,22,73,,0.0
1979 United States Grand Prix West 🇺🇸,7,14,1979-04-08T00:00:00.000Z,R,1979,Elio de Angelis 🇮🇹,Shadow 🇬🇧,4,20,47,,0.0
1979 United States Grand Prix 🇺🇸,4,0,1979-10-07T00:00:00.000Z,F,1979,Elio de Angelis 🇮🇹,Shadow 🇬🇧,15,20,0,,0.0
1980 Argentine Grand Prix 🇦🇷,R,0,1980-01-13T00:00:00.000Z,F,1980,Marc Surer 🇨🇭,ATS 🇮🇹,1,21,0,,0.0
1980 Brazilian Grand Prix 🇧🇷,7,0,1980-01-27T00:00:00.000Z,F,1980,Marc Surer 🇨🇭,ATS 🇮🇹,2,20,0,,0.0
1980 Dutch Grand Prix 🇳🇱,R,0,1980-08-31T00:00:00.000Z,F,1980,Geoff Lees 🇬🇧,Ensign 🇬🇧,11,24,0,,0.0
1980 Italian Grand Prix 🇮🇹,F,0,1980-09-14T00:00:00.000Z,F,1980,Geoff Lees 🇬🇧,Ensign 🇬🇧,12,0,0,,0.0
1980 South African Grand Prix 🇿🇦,W,0,1980-03-01T00:00:00.000Z,F,1980,Marc Surer 🇨🇭,ATS 🇮🇹,3,0,0,,0.0
1981 San Marino Grand Prix 🇮🇹,13,0,1981-05-03T00:00:00.000Z,R,1981,Slim Borgudd 🇸🇪,ATS 🇮🇹,4,24,0,,0.0
1992 Australian Grand Prix 🇦🇺,R,25,1992-11-08T00:00:00.000Z,12,1992,Emanuele Naspetti 🇮🇹,March 🇬🇧,16,23,78,,0.0
1992 Japanese Grand Prix 🇯🇵,13,23,1992-10-25T00:00:00.000Z,R,1992,Emanuele Naspetti 🇮🇹,March 🇬🇧,15,26,27,,0.0
